,text
1242,"#Qatar2022 #SeleccionMexicana

#Mexico loses to Argentina and with this the 'Tri' no longer depends on itself to advance to the round of 16.

#MEX #ARG #FIFAWorldCup

https://t.co/ByTWjb9GpG"
1243,"@joserra_espn Before, Mexican teams grew up against #Argentina🇦🇷 or #Brazil
And they played you for you.
This #SeleccionMexicana does not show strength, claw, fighting spirit.
The worst team I've seen in a long time.
#ThanksTelevisa"
1244,"What a good game it will be between Levandowski and Messi.
Mexico, for the game against Saudi Arabia, should play with its red wine jersey, since Saudi is also green and it may already be the last game of the #MexicoSeleccion 😁"
1245,"MEXICO HAD NOT SCORED IN ITS FIRST TWO WORLD CUP MATCHES SINCE 1962.❌

INCREDIBLE GENTLEMEN!😔

#qatar2022 #tatamartino #gerardomartino #fifaworldcup2022 #seleccionmexicana #mexico #soccer #argentina https://t.co/txdQgseXPS"
1246,"LET THE DOCTOR CHAPATIN TAKE IT OUT OF YOU!!!
I leave you the Analysis of the victory of #SeleccionArgentina over #SeleccionMexicana in the second date of Group C of #Qatar2022
https://t.co/7i1SFPDo5t"
1247,"World Cup history is full of surprises.

The only thing that doesn't change is when they play #MexicoVsArgentina

#Trunks
#SeleccionMexicana @miseleccionmx
#WorldcupQatar2022"
1248,"The only way for the #MexicanSelection to save the World Cup is to beat Arabia, go through and win and reach the 5th game, a very very very difficult challenge to achieve and more with what we have seen in #QatarWorldCup2022 #Qatar"
1249,"Convinced that ""Mexico"" must be directed by a ""Mexican"" technician because he must feel a shirt... #SeleccionMexicana #Qatar2022"
1250,"Good luck next time keep participating
#MexicoVsArgentina #MundialQatar #seleccionargentina #SeleccionMexicana https://t.co/dFNjRrOHdj"
1251,"@AlvaritoMorales Your ortho hurts, alvarito, I kept talking nonsense, failed. You used to be cool before the game and now you're crying, idiot.
There you have Messi, the shell of your mother. #MacriMufa #SeleccionMexicana #Argentina #Mexicanos #ArgentinavsMexico https://t.co/TROjdi2cWR"
1252,#SeleccionMexicana #mexico #FIFAWorldCupQatar2022 https://t.co/XDLI10iwJW
1253,"🔴 Qatar 2022 LIVE:

🔥🇲🇽 Kevin Álvarez surrenders to Messi

https://t.co/0ouaSkqVT4

#TUMundial I #SeleccionMexicana I #FIFAWorldCup https://t.co/XrwgFaUuv8"
1254,"@AlvaritoMorales There you have Messi, the shell of your mother, a failure. #SeleccionMexicana #Argentina #ArgentinavsMexico https://t.co/6hkddb2pcb"
1255,"That's right, ochoa, he lives on a good save, but he always does the same, a good goalkeeper saves us, and he couldn't and in this World Cup, our ordeal is finally over #SeleccionMexicana https://t.co/i6ecWDfxdM"
1256,"THE ILLUSION IS TOTAL!

The Albiceleste team defeated Mexico 2-0 on the second date of group c. With great goals from @enzojfernandez and @leomessi, Argentina dreams of being among the top 16 in the competition.

#SeleccionArgentina #SeleccionMexicana #Qatar2022 #mundial https://t.co/ifskUUPK7O"
1257,"@catrina_nortena Before, Mexican teams grew up against #Argentina🇦🇷 or #Brazil
And they played you for you.
This #SeleccionMexicana does not show strength, claw, fighting spirit.
The worst team I've seen in a long time.
#ThanksTelevisa"
1258,The Friday that we talked about #ArgentinavsMexico at @ArrobaFMOficial with Diego Fain @diegopera we said that Tata Martino should not be the coach of the #SeleccionMexicana @ValTorices @LuisAngelMarin @chostomo @oriak_art @DIEGOORTIZ55 https://t.co/JVtxZAZ0f6
1259,"Totally agree

#SeleccionMexicana #Qatar2022 https://t.co/QOVvgP70pq"
1260,"I think in the end #TataMartino decided to become the most hated in #Mexico knowing that he will no longer continue in the #SeleccionMexicana, to return to Argentina as the most hated, although the team really couldn't do it for more .... @husseinforzan @ don_dramon @jsproduccione12"
1261,"This is how the #mexicoargentina game was lived in the #Macroplaza. In the end it couldn't and they lost the #SeleccionMexicana 2-0 against #Argentina. Hundreds of people enjoyed the meeting with music, games and live shows.
#FIFAWorldCup #MexicoVsArgentina #WorldcupQatar2022 @MtyFollow https://t.co/4VQVs2Z56b"
1262,"The worst formula to play a World Cup is:
1. Have an Argentine coach 🇦🇷
2. Play the pass with Argentina 🇦🇷 with Argentine coach.

End of story…
#SeleccionMexicana #mexicoargentina #Mexico #QatarWorldCup"
1263,"#fueraTataMartino what was expected was achieved, to be a representative failure of Mexican soccer, #SeleccionMexicana consider a Mexican strategist"
1264,"Thus the streak of Mexico in World Cup games:

Russia 2018
Vs Sweden 3-0
Vs Brazil 2-0

Qatar 2022
Vs Poland 0-0
Vs Argentina 2-0

Four games, 360 minutes without a goal.
Wednesday we have to break it!
#Mexican team"
1265,"Supporting @miseleccionmx 🇲🇽
There is still 1 game left ⚽🏆

Yes you can!

#miseleccionmx #fifaworldcup #worldcup #fifa #qatar2022 #seleccionmexicana #jerseymexico in Delicias, Chihuahua https://t.co/0xqvElWEsX"
1266,"That is true, Ricardo, but take the flag and propose real changes, such as the return of long tournaments, relegation and promotion, return to the libertadores or a league with the mls or a concachampions of the entire continent #SeleccionMexicana https:/ /t.co/LZR1FhR2DV"
1267,#SeleccionMexicana https://t.co/zDPe4ZuIQL
1268,"World Cup Qatar 2022: Lionel Scaloni evades the pressure after victory against Mexico.
#Argentina #LionelScaloni #SeleccionMexicana #Mexico #MundialQatar2022 #Mundial2022 #Qatar #QatarWorldCup2022 #Qatar2022 #FIFAWorldCup #FIFAWorldCupQatar2022
https://t.co/HLk7Jj2GLD"
1269,"Mexico loses against Argentina
What did Mexico lack in this game? .

#SeleccionMexicana #QatarWorldCup2022 https://t.co/1y2dQndXqj"
1270,"But keep doing your crazy thing to remove relegation, to allow so much foreigners, their timeshare, their cool parties. Keep up with this @Irarragorri and @eazcarraga !!! #mexicoargentina #SeleccionMexicana #MexicoVsArgentina"
1271,"Thus the message of #Chicharito

#javierhernandez #futbol #football #seleccionmexicana #worldcup #qatar2022 https://t.co/chmWh9C4XO"
1272,@eamtr sends us the postcards of #pumasmx present in #qatar2022 always supporting #seleccionmexicana #teamscheibemx #scheibemx #portiuniversidad #pumasmx #goya #goyo #portiuniversidad @pumasmx https://t.co/RhkvZdCzjv
1273,"@mauriciopedroza I told you 👇👎👎
#Jimenez #Mex #QatarWorldCup2022 #Qat #SeleccionMexicana https://t.co/ebISQpLhAt"
1274,"Who can deny me?
Perhaps:
#WretchedRight
#RightGolpista
#Mexican team
#LaDerechaMiente https://t.co/h7XWAkZ5rP"
1275,#mexicoargentina #MexicoVsArgentina #SeleccionMexicana https://t.co/FewHIT47mR
1276,"Well, this world cup is not the same without Shakira and the Mexican team resented it 😁 #ArgentinavsMexico #QatarConTigo #QatarWorldCup2022 #SeleccionMexicana"
1277,Because we couldn't sacrifice this World Cup and take young people to live their first World Cup and they will arrive seasoned to Mexico but noooo televise carrying their business #femexfut #SeleccionMexicana
1278,"🗣️ Chicharito manifested himself in networks after the defeat of Mexico

https://t.co/NmsuFwnV6j

#TUMundial I #SeleccionMexicana I #Qatar2022"
1279,"NO PUNCH! 😰

Mexico in Qatar 2022 - Zero Goals

#MexicanTeam #Qatar2022 #qatar #WorldCup #Argentina #afa #MexicanLife #Poland #SaudiArabia #CH14 #Poland https://t.co/qWVyPiLKut"
1280,"And another thing like scrubbing, take out chucky to put the louse in 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️
#MexicoVsArgentina #Qatar2022 #SeleccionMexicana"
1281,"Who to replace Tata Martino? Who to replace Yon de Luisa? Who for striker of the Mexican Soccer Team? WHO?
#FIFAWorldCup
#MexicoVsArgentina

#Mexican team"
1282,"The #SeleccionMexicana was like my ex, I didn't expect anything from her...
But it served as a pretext 🍻"
1283,"Of the 4 world cup matches that #ArgentinavsMexico have played, it is the first time that
#Mexico #SeleccionMexicana does not score a goal."
1284,"#NZDeportes Mexico almost eliminated from Qatar 2022 after a 0-2 loss to Argentina. The coach Tata Martino did not place a center forward, he did not lose since there was little attack against the kids
.
.
.
#Mexican team
#Qatar2022
https://t.co/3UHN0nfDuI"
1285,Well Mexico never fails to disappoint me at the World Cup 🥲 #mexicoargentina #FIFAWorldCup #SeleccionMexicana https://t.co/bSpPle7MQj
1286,"How the #SeleccionMexicana always lacked legs
The Mexican league does not choose the most gifted youngsters and Mexican children
But to those who pay bites so that their children are headlines."
1287,"So right now @miseleccionmx, with everything on Wednesday! #SeleccionMexicana #miseleccionmx https://t.co/lpPapv0vv6"
1288,#SeleccionMexicana the corruption of Mexican soccer bears fruit and is reflected in the national team. And by the way well said we have the Trojan Horse. There is nothing better than a Mexican leading the Mexican team.
1289,"Uriel Antuna and Roberto Alvarado are the worst Mexican players I've seen in a World Cup.

It is the podium together with Bofo Bautista in 2010.

#MEX #SeleccionMexicana #Qatar2022"
1290,"Before, Mexican teams grew up against #Argentina🇦🇷 or #Brazil
And they played you for you.
This #SeleccionMexicana does not show strength, claw, fighting spirit.
The worst team I've seen in a long time.
#ThanksTelevisa"
1291,Do you want to talk about conflict of interest? put an Argentine coach in charge of the #SeleccionMexicana El culiao was happy with the goals from Argentina. The shell of his sister!
1292,#SeleccionMexicana #Mejiquito the return of the GREEN MICE in the middle of 2022 if @miseleccionmx plays not to lose they usually lose or not @Faitelson_ESPN play every World Cup to celebrate a tie and score 2 goals!!!! https://t.co/c1LvM5F7Ey
1293,"Martino never EVER made the national team play and today he played to a tie (and it turned out better!) because Argentina (his country) even ended up winning.
Martino is shameless: ""An Aviator of Aviators""...
#seleccionmexicana #mexico #TataMartino #rauljimenez #seleccionmexicanadefutbol"
1294,"That the #SEDENA is now going to take over the #MexicanSelection??
#futbolistasDelBienestar"
1295,"The #SeleccionMexicana lost to its similar Argentina by a score of 2-0 #Qatar2022 #QatarWorldCup2022 #argentinamexico #mexicoargentina #Messico #messi #OchoaDay
https://t.co/QJLydEgmf0"
1296,"Today not only Mexico loses, my family also loses....
 
#MexicoVsArgentina #SeleccionMexicana https://t.co/LBIfoX9XGy"
1297,"@miseleccionmx I hope they reduce their salary, fucking assholes, a wey from a ranger plays more bastard than all of you put together.

#SeleccionMexicana https://t.co/A0UjYLhGHL"
1298,"#FIFAWorldCup
#FIFAWorldCup2022
#Qatar2022
#QatarWorldCup2022
#Qatar
#qat
#World CupQatar2022
#Mexican team

Héctor Herrera did the perfect job that Tata Martino's asshole wanted https://t.co/ILIV9txawu"
1299,"The #SeleccionMexicana is like your toxic ex, it makes you believe that this time it's the cool one and you get the usual!"
1300,"Will we advance from the Group Phase? 👀

This isn't over until it's over.

#Qatar2022 #SelecciónMexicana https://t.co/B4c8Ry5ElI"
1301,"@Faitelson_ESPN Agreed. And Yon De Luisa? And Tata Martino? Don't they get your criticism?
Will #Televisa and #TvAzteca continue to control the #SeleccionMexicana?"
1302,"Maluma did it again.

#MexicoVsArgentina #SeleccionMexicana https://t.co/hfZ5Y5samx"
1303,"@SoySimpsonite The Simpsons predicted it again... #Predictions
#MexicanSelection
#Qat
#FIFAWorldCup
#Qatar2022 https://t.co/kjmsveZz4"
1304,"What did Raúl Jiménez gain by staying in the Mexican team and not recognizing that he was not there for this world cup?

Reputation? He is on the ground.

For a team to see him play? I'm sure not even America hires him.

Money? It's

Pride? I think shame.
#Mexican team"
1305,"#Qatar2022 #MEX

The #SeleccionMexicana already has a new record in World Cups, and this is not good, because there are 384 minutes without a goal.

#FIFAWorldCup ⚽️ 🙁

https://t.co/qebUmjqsnj"
1306,The Mexico team is always constant in something 🇲🇽!!! #SeleccionMexicana #MexicoArgentina https://t.co/Y6NoNwsmBq
1307,"Everything was happiness, until Argentina beat us 🥲 #mexicoargentina #Messico #MexicoEnQatar #SeleccionMexicana"
1308,"👉#IncoNewsNYC

#TataMartino played in favor of #SeleccionArgentina😁😁😁😁

#Mexican team
#QatarWorldCup2022
#Qatar2022
#StopTruckers
#ESPNQatarEnStarPlus
#TyCSportsWorld
#FOXSportsInQatar
concacaf"
1309,And it won't be able to 🤔 until you work differently. #LigaMx 🤷‍♀️ #SeleccionMexicana https://t.co/220Ccrnaq4
1310,"The protagonists of the game give their first statements 🗣️

This is what Messi and Martino said about their victory and defeat respectively ✅❌

#Soccer #selectionmexicana #TataMartino #Messi #Qatar #Qatar2022 #FIFAWorldCup
https://t.co/43Moe4SMK0"
1311,"@miseleccionmx Eeeyyy @fmf (yes, with lower case), I offer my services as DT of the #SeleccionMexicana. I can do the same (or worse, if asked) as this #VGT pseudo ""professor"" #Martino. I guarantee not to give positive results. Salary to negotiate. #fail 😡😡😡"
1312,"#Mexican team

Javier Hernández sends a message through his Instagram in support of #MEX.

🗣️ ""It is still possible, there are still many possibilities, our beautiful country can still qualify for the next round"".

Do we imagine cool things? https://t.co/ZrlsEJ1uzV"
1313,"@miseleccionmx #ElTri #SeleccionMexicana Unfortunate to invest so much money when you could buy medicines, vaccines, food or fix streets and avenues in the country… https://t.co/KE8JJ675zw"
1314,"The local deputy #AlbertoGranados was so excited with the team that surrounds him to see the #SeleccionMexicana that they did not realize that VICTORIA is spelled and not VICORIA.
@XavierCastell18
@arano2015 @ArmandoOrta @lupediazmtz @CongresoTams @zertuchezuani https://t.co/0M4vfs7LAy"
