,location,name,username,user_id,verified,source,lang,text,possibly_sensitive,edit_history_tweet_ids,tweet_id,created_at,type,geo.coordinates.type,geo.coordinates.coordinates
1270,México DF,Efraín,Ef_Tocho,98195770.0,False,Twitter Web App,es,"Who can deny me?
Perhaps:
#WretchedRight
#RightGolpista
#Mexican team
#LaDerechaMiente https://t.co/h7XWAkZ5rP",False,['1596636686309412866'],1.6e+18,2022-11-26 22:47:04+00:00,,,
1271,México,Charles White,hombrerabano,1.59e+18,False,Twitter Web App,qht,#mexicoargentina #MexicoVsArgentina #SeleccionMexicana https://t.co/FewHIT47mR,False,['1596636653354876928'],1.6e+18,2022-11-26 22:46:56+00:00,quoted,,
1272,,Angie Soto,AngieSo14,1.38e+18,False,Twitter for iPhone,es,"Well, this world cup is not the same without Shakira and the Mexican team resented it 😁 #ArgentinavsMexico #QatarConTigo #QatarWorldCup2022 #SeleccionMexicana",False,['1596636414531309569'],1.6e+18,2022-11-26 22:45:59+00:00,,,
1273,En donde tu quieras bebe 😘,AaronRium,AaronRium,1.59e+18,False,Twitter for Android,es,Because we couldn't sacrifice this World Cup and take young people to live their first World Cup and they will arrive seasoned to Mexico but noooo televise carrying their business #femexfut #SeleccionMexicana,False,['1596636344138469376'],1.6e+18,2022-11-26 22:45:43+00:00,,,
1274,,Daniel Solorsa,DanielSolorsa,460574112.0,False,TweetDeck,es,"🗣️ Chicharito manifested himself in networks after the defeat of Mexico

https://t.co/NmsuFwnV6j

#TUMundial I #SeleccionMexicana I #Qatar2022",False,['1596636145386913792'],1.6e+18,2022-11-26 22:44:55+00:00,,,
1275,,Alarcón,897alarcon,2733821578.0,False,Hootsuite Inc.,en,"NO PUNCH! 😰

Mexico in Qatar 2022 - Zero Goals

#MexicanTeam #Qatar2022 #qatar #WorldCup #Argentina #afa #MexicanLife #Poland #SaudiArabia #CH14 #Poland https://t.co/qWVyPiLKut",False,['1596636143780511746'],1.6e+18,2022-11-26 22:44:55+00:00,,,
1276,,huguinho,hugazo01,1279556064.0,False,Twitter for Android,es,"And another thing like scrubbing, take out chucky to put the louse in 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️
#MexicoVsArgentina #Qatar2022 #SeleccionMexicana",False,['1596636105528717312'],1.6e+18,2022-11-26 22:44:46+00:00,,,
1277,Somewhere In Time,Supersonic,Raqxo_,280814071.0,False,Twitter for Android,es,"Who to replace Tata Martino? Who to replace Yon de Luisa? Who for striker of the Mexican Soccer Team? WHO?
#FIFAWorldCup
#MexicoVsArgentina

#Mexican team",False,['1596636046741184515'],1.6e+18,2022-11-26 22:44:32+00:00,,,
1278,,AnTuan VG,AntuanVg,1.23e+18,False,Twitter for Android,es,"The #SeleccionMexicana was like my ex, I didn't expect anything from her...
But it served as a pretext 🍻",False,['1596636027179134976'],1.6e+18,2022-11-26 22:44:27+00:00,,,
1279,,Docentes Puebla,DocentesPuebla,1.58e+18,False,Twitter Web App,es,"Of the 4 world cup matches that #ArgentinavsMexico have played, it is the first time that
#Mexico #SeleccionMexicana does not score a goal.",False,['1596635879837437952'],1.6e+18,2022-11-26 22:43:52+00:00,,,
1280,"Maipú, Chile",𝕁𝕦𝕒𝕟ℙ𝕒ℤ𝕦𝕣𝕚𝕥𝕒 📷 🗣🎙🇨🇱,zuritajvz1,1.23e+18,False,Twitter Web App,es,"#NZDeportes Mexico almost eliminated from Qatar 2022 after a 0-2 loss to Argentina. The coach Tata Martino did not place a center forward, he did not lose since there was little attack against the kids
.
.
.
#Mexican team
#Qatar2022
https://t.co/3UHN0nfDuI",False,['1596635819351150594'],1.6e+18,2022-11-26 22:43:38+00:00,,,
1281,México,AD México,ADMEXICO,76682814.0,True,Twitter for iPhone,en,Well Mexico never fails to disappoint me at the World Cup 🥲 #mexicoargentina #FIFAWorldCup #SeleccionMexicana https://t.co/bSpPle7MQj,False,['1596635806747222016'],1.6e+18,2022-11-26 22:43:35+00:00,,,
1282,"Jalisco, México",Negro y con suerte !,blakyberry,195875812.0,False,Twitter for Android,es,"How the #SeleccionMexicana always lacked legs
The Mexican league does not choose the most gifted youngsters and Mexican children
But to those who pay bites so that their children are headlines.",False,['1596635775382306816'],1.6e+18,2022-11-26 22:43:27+00:00,,,
1283,,karbelt moro,KarbeltMoro,1.28e+18,False,Twitter for iPhone,es,"So right now @miseleccionmx, with everything on Wednesday! #SeleccionMexicana #miseleccionmx https://t.co/lpPapv0vv6",True,['1596635743585468419'],1.6e+18,2022-11-26 22:43:19+00:00,,,
1284,,Doctor Feelgood 🫀,SerranovskyMD,398381422.0,False,Twitter for iPhone,es,#SeleccionMexicana the corruption of Mexican soccer bears fruit and is reflected in the national team. And by the way well said we have the Trojan Horse. There is nothing better than a Mexican leading the Mexican team.,False,['1596635687721246721'],1.6e+18,2022-11-26 22:43:06+00:00,,,
1285,Argentina,Lelefox,Lelefox14,1.32e+18,False,Twitter Web App,es,"Uriel Antuna and Roberto Alvarado are the worst Mexican players I've seen in a World Cup.

It is the podium together with Bofo Bautista in 2010.

#MEX #SeleccionMexicana #Qatar2022",False,['1596635605638660096'],1.6e+18,2022-11-26 22:42:47+00:00,,,
1286,,PANRAYADO (Reloaded),PiriMazzio,1.36e+18,False,Twitter for Android,es,"Before, Mexican teams grew up against #Argentina🇦🇷 or #Brazil
And they played you for you.
This #SeleccionMexicana does not show strength, claw, fighting spirit.
The worst team I've seen in a long time.
#ThanksTelevisa",False,['1596635387656552448'],1.6e+18,2022-11-26 22:41:55+00:00,,,
1287,"Sonora, México",Grada Norte,GradaNorteMX,2722502906.0,False,Twitter for Android,es,Do you want to talk about conflict of interest? put an Argentine coach in charge of the #SeleccionMexicana El culiao was happy with the goals from Argentina. The shell of his sister!,False,['1596635303804035073'],1.6e+18,2022-11-26 22:41:35+00:00,,,
1288,,MigueUwi💙✨,MigueUwi_BS,1.34e+18,False,Twitter Web App,es,#SeleccionMexicana #Mejiquito the return of the GREEN MICE in the middle of 2022 if @miseleccionmx plays not to lose they usually lose or not @Faitelson_ESPN play every World Cup to celebrate a tie and score 2 goals!!!! https://t.co/c1LvM5F7Ey,False,['1596635171238748160'],1.6e+18,2022-11-26 22:41:03+00:00,,,
1289,,Amilcar Aguilar,DXTR124,93319337.0,False,Twitter for iPhone,es,"Martino never EVER made the national team play and today he played to a tie (and it turned out better!) because Argentina (his country) even ended up winning.
Martino is shameless: ""An Aviator of Aviators""...
#seleccionmexicana #mexico #TataMartino #rauljimenez #seleccionmexicanadefutbol",False,['1596635064934318081'],1.6e+18,2022-11-26 22:40:38+00:00,,,
1290,,Strikers,futbolstrikers,1.32e+18,False,Twitter for iPhone,es,"That the #SEDENA is now going to take over the #MexicanSelection??
#futbolistasDelBienestar",False,['1596634919211782144'],1.6e+18,2022-11-26 22:40:03+00:00,,,
1291,,OffsideMX 🇶🇦🏆,OffsideMX_,1.44e+18,False,TweetDeck,es,"The #SeleccionMexicana lost to its similar Argentina by a score of 2-0 #Qatar2022 #QatarWorldCup2022 #argentinamexico #mexicoargentina #Messico #messi #OchoaDay
https://t.co/QJLydEgmf0",False,['1596634905512845312'],1.6e+18,2022-11-26 22:40:00+00:00,,,
1292,México,Deportrece,Deportrece,7.66e+17,False,Twitter Web App,es,"Today not only Mexico loses, my family also loses....
 
#MexicoVsArgentina #SeleccionMexicana https://t.co/LBIfoX9XGy",False,['1596634873116385280'],1.6e+18,2022-11-26 22:39:52+00:00,,,
1293,Veranopolis Brasil,David L,davydsoccer,72707374.0,False,Twitter for iPhone,es,"@miseleccionmx I hope they reduce their salary, fucking assholes, a wey from a ranger plays more bastard than all of you put together.

#SeleccionMexicana https://t.co/A0UjYLhGHL",False,['1596634837452050432'],1.6e+18,2022-11-26 22:39:43+00:00,,,
1294,en casa,Didier Mendez,DiMendez9,2185620055.0,False,Twitter for iPhone,es,"#FIFAWorldCup
#FIFAWorldCup2022
#Qatar2022
#QatarWorldCup2022
#Qatar
#qat
#World CupQatar2022
#Mexican team

Héctor Herrera did the perfect job that Tata Martino's asshole wanted https://t.co/ILIV9txawu",False,['1596634774168547329'],1.6e+18,2022-11-26 22:39:28+00:00,quoted,,
1295,,K Robledo,kikuswako,1.53e+18,False,Twitter for Android,es,"The #SeleccionMexicana is like your toxic ex, it makes you believe that this time it's the cool one and you get the usual!",False,['1596634673429348352'],1.6e+18,2022-11-26 22:39:04+00:00,,,
1296,"Monterrey, Nuevo León, México",@TODUPNews,TODUPNews,2453177977.0,False,Twitter for iPhone,es,"Will we advance from the Group Phase? 👀

This isn't over until it's over.

#Qatar2022 #SelecciónMexicana https://t.co/B4c8Ry5ElI",False,['1596634573122596864'],1.6e+18,2022-11-26 22:38:40+00:00,,,
1297,"Ocotlán, Jalisco",Diego Iván Vera #YoLeoComics #YoVoyAlCine,DiegoIvanVera,2208319256.0,False,Twitter for iPhone,es,"@Faitelson_ESPN Agreed. And Yon De Luisa? And Tata Martino? Don't they get your criticism?
Will #Televisa and #TvAzteca continue to control the #SeleccionMexicana?",False,['1596633992475787264'],1.6e+18,2022-11-26 22:36:22+00:00,replied_to,,
1298,,atrevete.com,sergiogrado,47972415.0,False,Twitter for iPhone,es,"Maluma did it again.

#MexicoVsArgentina #SeleccionMexicana https://t.co/hfZ5Y5samx",False,['1596633875836538887'],1.6e+18,2022-11-26 22:35:54+00:00,,,
1299,"Tijuana,Mexico",Alex Mosqueda ✸,jandroDmos,191757968.0,False,Twitter for iPhone,es,"@SoySimpsonite The Simpsons predicted it again... #Predictions
#MexicanSelection
#Qat
#FIFAWorldCup
#Qatar2022 https://t.co/kjmsveZz4",False,['1596633760807944193'],1.6e+18,2022-11-26 22:35:27+00:00,,,
1300,,Soker PY,SokerPY,1.52e+18,False,Twitter for iPhone,es,"What did Raúl Jiménez gain by staying in the Mexican team and not recognizing that he was not there for this world cup?

Reputation? He is on the ground.

For a team to see him play? I'm sure not even America hires him.

Money? It's

Pride? I think shame.
#Mexican team",False,['1596633729073483776'],1.6e+18,2022-11-26 22:35:19+00:00,,,
1301,,Jose Manuel Flores,tw_jmf,568619726.0,False,TweetDeck,es,"#Qatar2022 #MEX

The #SeleccionMexicana already has a new record in World Cups, and this is not good, because there are 384 minutes without a goal.

#FIFAWorldCup ⚽️ 🙁

https://t.co/qebUmjqsnj",False,['1596633647481643008'],1.6e+18,2022-11-26 22:35:00+00:00,,,
1302,"Condechi, Mexico City",Efren Casas,efrencasas,37997085.0,False,Twitter for iPhone,es,The Mexico team is always constant in something 🇲🇽!!! #SeleccionMexicana #MexicoArgentina https://t.co/Y6NoNwsmBq,False,['1596633608625659905'],1.6e+18,2022-11-26 22:34:50+00:00,,,
1303,,Lalo,aguirre_palm,8.91e+17,False,Twitter for iPhone,es,"Everything was happiness, until Argentina beat us 🥲 #mexicoargentina #Messico #MexicoEnQatar #SeleccionMexicana",False,['1596633561100156936'],1.6e+18,2022-11-26 22:34:39+00:00,,,
1304,,Leonardo R. Vázquez,LeonardoRVzque1,1.01e+18,False,Twitter for Android,es,"👉#IncoNewsNYC

#TataMartino played in favor of #SeleccionArgentina😁😁😁😁

#Mexican team
#QatarWorldCup2022
#Qatar2022
#StopTruckers
#ESPNQatarEnStarPlus
#TyCSportsWorld
#FOXSportsInQatar
concacaf",False,['1596633545056960512'],1.6e+18,2022-11-26 22:34:35+00:00,,,
1305,,Top Deportes,TopDeportes10,1.55e+18,False,Twitter for Android,es,And it won't be able to 🤔 until you work differently. #LigaMx 🤷‍♀️ #SeleccionMexicana https://t.co/220Ccrnaq4,False,['1596633384406913026'],1.6e+18,2022-11-26 22:33:57+00:00,quoted,,
1306,,René Olivier,OlivierRene,423907358.0,False,Twitter for iPhone,es,"The protagonists of the game give their first statements 🗣️

This is what Messi and Martino said about their victory and defeat respectively ✅❌

#Soccer #selectionmexicana #TataMartino #Messi #Qatar #Qatar2022 #FIFAWorldCup
https://t.co/43Moe4SMK0",False,['1596633199836540930'],1.6e+18,2022-11-26 22:33:13+00:00,,,
1307,"New York, NY",Ariam 👻 ricz | #AllEyesOnUs,ariamricz,1.38e+18,False,Twitter for Android,es,"@miseleccionmx Eeeyyy @fmf (yes, with lower case), I offer my services as DT of the #SeleccionMexicana. I can do the same (or worse, if asked) as this #VGT pseudo ""professor"" #Martino. I guarantee not to give positive results. Salary to negotiate. #fail 😡😡😡",False,['1596633102066909184'],1.6e+18,2022-11-26 22:32:50+00:00,replied_to,,
1308,,daniel,danyfer_782,1432112874.0,False,Twitter for iPhone,es,"#Mexican team

Javier Hernández sends a message through his Instagram in support of #MEX.

🗣️ ""It is still possible, there are still many possibilities, our beautiful country can still qualify for the next round"".

Do we imagine cool things? https://t.co/ZrlsEJ1uzV",False,['1596633022425882624'],1.6e+18,2022-11-26 22:32:31+00:00,,,
1309,,Beka,kabena76,145827049.0,False,Twitter for iPhone,es,"@miseleccionmx #ElTri #SeleccionMexicana Unfortunate to invest so much money when you could buy medicines, vaccines, food or fix streets and avenues in the country… https://t.co/KE8JJ675zw",False,['1596632986958856195'],1.6e+18,2022-11-26 22:32:22+00:00,,,
1310,,Liz⁷ ||TAEKOOK,Taekook079597,1.38e+18,False,Twitter for Android,es,"The local deputy #AlbertoGranados was so excited with the team that surrounds him to see the #SeleccionMexicana that they did not realize that VICTORIA is spelled and not VICORIA.
@XavierCastell18
@arano2015 @ArmandoOrta @lupediazmtz @CongresoTams @zertuchezuani https://t.co/0M4vfs7LAy",False,['1596632961062838272'],1.6e+18,2022-11-26 22:32:16+00:00,,,
1311,,Bets&wmn,TmbTipster,1.52e+18,False,Twitter for iPhone,es,I don't care exactly the same about the #World Cup and the #Mexican National Team,False,['1596632938883391490'],1.6e+18,2022-11-26 22:32:11+00:00,,,
1312,,Juan Ladilla,Quimera_Posser,3254695231.0,False,Twitter for Android,es,"Serious mistake to have left in the hands of El Tata, the #Mexican Selection.
Apparently the director offered Mexico to Argentina.",False,['1596632823892676608'],1.6e+18,2022-11-26 22:31:43+00:00,,,
1313,"Mexico, D.F:",Marcopolo Sanmartin,7l4ku1l0,114680356.0,False,Twitter for Android,es,"No, compatriots, Mexico does not always dream of playing the fifth game, today, they dream of playing the fourth. Chalet.

#World CupQatar2022
#Mexico #SeleccionMexicana",False,['1596632807429775360'],1.6e+18,2022-11-26 22:31:39+00:00,,,
1314,Ubicación...más que ubicada,Yoan Kees,YoanKees,271817231.0,False,Blog2Social APP,es,"Chicharito Hernández manifests himself after the defeat of the Mexican National Team

#Argentina #JavierHernández #México #SelecciónMexicana #Tricolor

https://t.co/nVRxMNc5qy",False,['1596632759543291905'],1.6e+18,2022-11-26 22:31:28+00:00,,,
1315,Streaming FAMILIA 🎶,Val,SheLovesWonder,1e+18,False,Twitter for iPhone,es,"""We lose with, we tie with and we beat"" the aspirations and the budget that we take to each damn World Cup. #Mexican team",False,['1596632555075280900'],1.6e+18,2022-11-26 22:30:39+00:00,,,
1316,"México, D.F.",Fabian Mendoza Mtz,fabianmm_13,306048001.0,False,Twitter for iPhone,es,"As long as opportunistic all-rounders like @MikelArriolaP continue to hold positions ( @FMF ) who only seek the ""bisne"", the #SeleccionMexicana will go from bad to worse.
In this world cup ""the balloon"" has already deflated. https://t.co/OFnfA5mEw4",False,['1596632544472367104'],1.6e+18,2022-11-26 22:30:37+00:00,quoted,,
1317,CABA - Argentina,Gabriel Pipkin,gabrielpipkin_,4911590212.0,False,Twitter for Android,es,"@Reforma With the lineup 5 - 3 - 2 we would never score a goal and perhaps we would defend the goal well, but in the absence of offensive support, with 2 we would never win! We played like never before and lost like always! #Katar2022 #Mundial2022 #MundialQatar2022 #MexicoVsArgentina #SeleccionMexicana",False,['1596632397365354499'],1.6e+18,2022-11-26 22:30:02+00:00,replied_to,,
1318,"Condechi, Mexico City",Efren Casas,efrencasas,37997085.0,False,Twitter for Android,es,"And what good is it, if they don't make it noticeable on the field. They were missing 🥚🥚 and that nonas technician does not finish convincing #TataMartino #SeleccionMexicana #FIFAWorldCup https://t.co/Shcb0XWKTV",False,['1596632395066638336'],1.6e+18,2022-11-26 22:30:01+00:00,quoted,,
1319,,renegados,Hilarr5,1.26e+18,False,Twitter Web App,es,"To take out the calculator 👀

The #SelecciónMexicana no longer depends on itself to qualify for the round of 16 of #Qatar2022

This is what you need to move forward 👇🇲🇽

https://t.co/sMcj49JzMJ",False,['1596632391040356354'],1.6e+18,2022-11-26 22:30:00+00:00,,,
1320,,omy32,omy32_,2452184642.0,False,TweetDeck,es,"The #SeleccionMexicana lost to its similar Argentina by a score of 2-0 #Qatar2022 #QatarWorldCup2022 #argentinamexico #mexicoargentina #Messico #messi #OchoaDay
https://t.co/7rZ3hf6LFk",False,['1596632389819703296'],1.6e+18,2022-11-26 22:30:00+00:00,,,
1321,México,AD México,ADMEXICO,76682814.0,True,TweetDeck,es,"The #SeleccionMexicana lost to its similar Argentina by a score of 2-0 #Qatar2022 #QatarWorldCup2022 #argentinamexico #mexicoargentina #Messico #messi #OchoaDay
https://t.co/tv5yznDSUE",False,['1596632389547020288'],1.6e+18,2022-11-26 22:30:00+00:00,,,
1322,en casa,Didier Mendez,DiMendez9,2185620055.0,False,Twitter Web App,es,"8 YEARS LATE!

A Mexican fan asked Sneijder in Qatar whether Robben's move in Brazil 2014 was a penalty or not, and this was his answer:

""No, it wasn't a penalty. What do you want me to do? It was the referee"" 😡

#selectionmexicana #Robben #brasil2014 https://t.co/r2gg9DsKBA",False,['1596632389056339973'],1.6e+18,2022-11-26 22:30:00+00:00,,,
1323,,Peri medina,Perimedina,2218088395.0,False,Twitter Web App,es,"What you need 🇲🇽 to pass the round:

-If 🇵🇱 beats 🇦🇷 by any result:
Mexico with WIN to Arabia

-If 🇵🇱 and 🇦🇷 tie: Mexico has to win by 4 goals

-If 🇦🇷 wins by the minimum: 🇲🇽 has to win by 4 goals

#selectionmexicana #myselectionmx https://t.co/jboWKv5Awj",False,['1596632388989231106'],1.6e+18,2022-11-26 22:30:00+00:00,,,
