,text
1136,"@daniellachavezc If you read a little about soccer history, Mexico never beat Argentina! This game was not going to be the exception!"
1137,"@losprota Once it's over, you better lose by default. I told them not to show up vs Argentina 🤣"
1138,"For now, these would be the keys to the 8th final if the group stage ended today.
They still have to play Uruguay vs. Portugal to finish the second date and tomorrow groups A and B will be defined.
If Argentina finishes first, they would play on 12/3 at 4:00 p.m. and if they finish 2nd on 12/4, 12:00 p.m. https://t.co/HuVm1SdlYL"
1139,@AnonymousLeakMX @crenfige @EmpatiaNo @maflorencia_a what they didn't discover was how to beat the Argentine team
1140,"@FinoYossen @Argentina https://t.co/d0Z35xfzIJ

https://t.co/FHFjqWGtBU

https://t.co/FMgDcdBS3O

https://t.co/AKUXuVtSGo

https://t.co/nn991sscWf

https://t.co/8ngDtFmrXa"
1141,"@Uruguay Let's go Uruguay, from Argentina always with you."
1142,"@die_mannschaft5 @vkvrly @CoachJustinL I'm more optimistic about Argentina though... Londo doesn't know either, it depends on who the opponent is"
1143,Germany and Argentina are yet to book their places either; don’t count the Saudi’s out too
1144,This photo is bigger than Argentina https://t.co/kmlhACMXWm
1145,Eva Perón: the story of Argentina's beloved 'Evita' https://t.co/5kNmtiDz3E
1146,"The Brazil of 2018 was much better than this, as they needed Neymar for him to even try something for real. If Argentina is not for champion as they say, neither is Brazil."
1147,"@NunaLopes2 Divide Brazil never send 1/5 of each communist to Venezuela, Cuba Argentina Chile and Colombia. They want to be communists go there soon"
1148,"@AlexFraile28 @Fidel92746445 @LuisAndres33 @EmmanuelR727 @OscarLa19140959 @renacova No, maybe the national team also loses,
But imagine the expertise that these guys would have?
And I assure you that they play more to Argentina and you put more love in it,
Because they are not addicted !!!
Look at Spain, it is an example of transition"
1149,"@agustinamente @Canelo They are very assholes, they mess with the Falklands, an issue that is too strong for Argentina, and now they are screaming like little girls because the little beach touched the ground, they can take it now, assholes, they don't even respect them, but well, they want to be respected they, the shell of their mother, assholes 🖕🏼🙄"
1150,"Huh! can not? I support Argentina, Uruguay and whoever I want. https://t.co/1z4TSYUfZn"
1151,@SomosAnalistas_ And loving him will beat Argentina with Argentine DT yes???
1152,"I am calm and out of nowhere my head:

_In Argentina I was born🇦🇷, land of Diego and Lionel, of the kids of Malvinas🗺 that I will never forget. I can't explain it to you, because you won't understand the finals that we lost, how many years I cried for them, but that's over..."
1153,"@ladyofkythera @brujadotgov @SavageKp @NoContextBrits Time has told.
What has happened in the 40 years since the war?  Has Argentina made *any* progress?"
1154,"@ILoveOchentas Undoubtedly the best song that identifies a World Cup, unforgettable Italy 90. With Diego Armando Maradona defending Argentina when the Italians whistled the Argentine anthem. https://t.co/BFNHJUlPiY"
1155,"@elopezmota Before the TRI vs Argentina game, I dared to predict a penalty in favor of @miseleccionmx for their agile and fast offensive. But they didn't even set foot in the rival area and as Don Boni said, ""this kbrn scores a penalty in their favour, in midfield."""
1156,@Raw0ol 2nd Saudi goal v Argentina is up there
1157,"Applies to Several Countries
#Argentina https://t.co/8DTygOaQze"
1158,"@Msosa2333Sosa @isydrox @Mancuer91 Unlike you, I was first informed, silly. Here it is, read,
https://t.co/z0Q2bnZzEg"
1159,@FinoYossen @Argentina https://t.co/1vrgfSlMMy
1160,"@Faitelson_ESPN Shut your mouth defender of animals, you deserve some Guajoloteras slaps like the ones the great Cuauhtemoc gave you. You always justify the actions of people who insult the great country of Mexico. Even the president of Argentina insulted Mexico and still defended it."
1161,"@eltroll83 @DonShelby__ Under this argument, UEFA without Italy, Germany, France, Spain and England... I wouldn't win any World Cup... Argentina or Brazil would win them. They are sterile discussions"
1162,"@FIFAcom @Argentina I am From Bangladesh...
I Love messi...
Bangladesh every people Lionel messi fans"
1163,@Canelo Stop threatening Bocón!!! I came to Argentina!!! WE ARE ALL MESSI!!!
1164,"@makingclipping @ErYayodiyei @qdestra_1 @Qeilev @Prankedyy Hahaha they get angry when Messi accidentally ""kicks"" their shirt and then they insult all of Argentina saying they are not human, go wash your ortho bld"
1165,Defante paralyzing after doing birubiru teco teco with an Argentinian https://t.co/0nNHoFGIsK
1166,i wanna watch saudi vs argentina match again
1167,argentinos are the most racist people ever and y’all deserve nothing but disgrace #WorldCup2022 #Brazil #argentina #messi
1168,"Large cold coffee, with a scoop of ice cream, a portion of cheese cake 4USD Argentina is the best country in the world https://t.co/8Ypj5Di2Xw"
1169,"The truth is that this does not surprise me, the tattoo business in Argentina is supported by clients like her https://t.co/Ctp0snakSh"
1170,"@Canelo THERE IS YOUR MOTHER'S C******NCHA SHIRT. FOR THE ONLY THING THAT DIRTY RAG SERVES, DOES YOUR OGT HURT YET NOT??? THEY SHAKE IT BEFORE THE MATCHES AND THE DSP CAN'T HOLD IT COME TO ARGENTINA TO SEE IF THE BENCHES CAG**N https://t.co/aIWdpFJn7i"
1171,@FIFAWorldCup France have a high chance to get a match with Argentina/poland 🇵🇱!? Whom you prefer!?
1172,"@ElGolGarracol Argentina and France would not have a World Cup, Colombia would have agreed to a World Cup semifinal, my love energy boat several Champions, etc etc"
1173,@monicareall_ Argentina is still in the heart of Indonesia in the heart. From the heart wow great
1174,@ccandelabro_ shut up he's coming to Argentina
1175,I still can't understand how Coscu or Momo represents us so that they go to Qatar to be the you of Argentina
1176,"@nafizasolei No bro,tho I am Argentina supporter . Neymar is Neymar"
1177,@Lupo55 The transformation was to turn Argentina into a great narco villa.
1178,"@arielipillo Are you so worried about Messi and a shirt?
They should be that worried and busy raising their level of football, which is more down than that shirt... Two were made by Argentina that played horrible, imagine if they played well."
1179,"Love for both teams

🇧🇷 Brazil in 8vos
🇦🇷 Argentina on Wednesday with everything

Messi 😍😍😍😍
Neymar 😍😍😍
Ronaldo 😍😍😍 https://t.co/WDhkq817uW"
1180,"@obesinho @nicolas5635 @femiputitas @RominaCaliva4 @gonzaloco1 The bosses of both Mexico and Argentina are useless and it is impossible to deny them but what Alberto said is not so bad, since only 2 million Argentines are 100% descendants of native peoples and the rest They are either mixed race or 100% European"
1181,"@daniellachavezc If you read a little about soccer history, Mexico never beat Argentina! This game was not going to be the exception!"
1182,"@losprota Once it's over, you better lose by default. I told them not to show up vs Argentina 🤣"
1183,"For now, these would be the keys to the 8th final if the group stage ended today.
They still have to play Uruguay vs. Portugal to finish the second date and tomorrow groups A and B will be defined.
If Argentina finishes first, they would play on 12/3 at 4:00 p.m. and if they finish 2nd on 12/4, 12:00 p.m. https://t.co/HuVm1SdlYL"
1184,@AnonymousLeakMX @crenfige @EmpatiaNo @maflorencia_a what they didn't discover was how to beat the Argentine team
1185,"@FinoYossen @Argentina https://t.co/d0Z35xfzIJ

https://t.co/FHFjqWGtBU

https://t.co/FMgDcdBS3O

https://t.co/AKUXuVtSGo

https://t.co/nn991sscWf

https://t.co/8ngDtFmrXa"
1186,"@Uruguay Let's go Uruguay, from Argentina always with you."
1187,@KazBfr you support Argentina who lost to A R A B I A kkkkkkkkkkkkkkkkkkkkkk
1188,What a lack of nationalism to carry the flag of Brazil or Argentina on the motorcycle or the car being Venezuelan. Or they wear their uniforms. Why don't they carry the Venezuelan flag or the red wine even if it's not in the World Cup?
1189,"@futpicante Tell us something we don't know, obviously Gerardo Martino's puñeta5 came out to leave Argentina alive, he already had everything planned for years but Poland and Arabia are messing with the script, in his movie Argentina and Mexico went to the round of 16"
1190,@FOXSoccer @AlexiLalas Argentina? Nope.
1191,"@Canelo Compare almost brother, take a tour of Argentina or Paris, chance exists."
1192,"several
Spain
Yankeeland
France
Germany
Egypt
argentina/ mexico
ukzzz https://t.co/T8sQ9EU8qr"
1193,The 4 there are bigger than Argentina https://t.co/7EzX1yRpq1
1194,Today I am the most hater person in Argentina
1195,@outayIor @choquei argentina: no hex this year
1196,"@eldestape_radio @robdnavarro Yours is very democratic and a very authoritarian thought and a very low concept of voters in their coefficient. No one can influence us, we are free thinkers, what a generous country Argentina (you, the owner of the media) must see how you got to that?"
1197,I still don't know how Argentina lost to Saudi Arabia and how Germany lost to Japan. It doesn't even add up. 💀
1198,@74carlosnob Cristina prosecuted and soon sentenced for stealing from the Argentine nation
1199,"@Canelo It's good that Argentina defends its nation, but don't expect less from us, because if Messi did something wrong or not, even so, many Argentines made fun of Mexico since before, so don't even ask for respect when you don't show it"
1200,"@SC_ESPN He is a strong candidate... but there are also France, Spain, Argentina and others..."
1201,"@dayan_alf24 @AaronCampos6 @Massielmas3 @soyMateja @Canelo With studies and everything you are not from the USA black 🤣🤣🤣 and Mex with all its violence is more than Argentina in almost everything and the USA is just as violent or worse, you already saw its zombie city Kensignton ? And I also have money to travel anywhere.
Pd chsm fucking hormonal dwarf cold chest 🤣🤣🤣🤣"
1202,"Enzo, by Francéscoli, Fernández improves Argentina in Qatar – La Hora https://t.co/iowe7h9ttL Isabel Rangel Barón https://t.co/VGhJiEi8AU"
1203,"bro straight talk? great animation this victory there

not everyone beats SWITZERLAND without their star player... France without Mbappé and Spain would be the only ones.

Portugal without Cristiano, the Netherlands without Gakpo, Croatia without Modric and Argentina without Di Maria would not win."
1204,"@donluchomusic @honest_papito Argentina was always better than Mexico in football, anyone that watches football can say it"
1205,Argentina is lost. Future generations lack what is necessary for an acceptable life. I think we have remembered late. Who will your son or daughter marry? What chances will your grandchildren have? Luckily you may not see it! https://t.co/m7XUQht0TB
1206,"@AlexMefp @alonsofigueroam @Canelo Because it's a fucking dressing room and just like that, I assure you there was another load of Argentinean shirts on the floor. Stop sucking fragile bitches."
1207,Argentina should win the cup just because of these guys https://t.co/hsIKiEz18n
1208,"I go with both, I can't opt ​​for any, I would like both to pass. A draw and that Saudi Arabia does not beat Mexico and if Mexico wins, it must be by one goal difference, Argentina passes to Mexico.

duel of titans https://t.co/HdCwXfDGPA"
1209,"@Canelo I'm neither from MX nor from Argentina, but are you?"
1210,The Argentina 86 retro shirt from @FootballSpot10 is amazing!! Spectacular and quality!! 😍😍😍 Thank you very much!! https://t.co/k3yHrHf7aT
1211,"@renbustamante Hello Good afternoon, Contact us by this means to help you with your inconvenience Leave us your phone number so that an Account Executive can contact you Mastercard Argentina."
